user_id,date_account_created,gender,modified_age,signup_method,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,Total_time_secs
x213r7dwnk,01/15/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,Windows Desktop,IE,US,
x257s17kdn,01/29/2014,FEMALE,30,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1912238
x26cgvpuhn,01/05/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,66863
x26macnn0k,02/10/2014,FEMALE,44,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,832944
x2amfq4vs5,02/04/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,824700
x2dtp8luwb,02/02/2014,FEMALE,24,facebook,en,api,other,linked,iOS,Windows Desktop,Chrome,NDF,202
x2jj7y87e2,01/17/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,3147
x2jq4c7jo0,01/22/2014,MALE,36.5,basic,en,remarketing,google,omg,Web,Windows Desktop,Chrome,ES,4688959
x2ndgzb6jz,02/01/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,1818692
x2ttaumkje,02/14/2014,FEMALE,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,IT,4939776
x2xmwwhwv5,02/03/2014,-unknown-,36.5,basic,en,remarketing,google,omg,Web,iPad,Mobile Safari,NDF,26037
x33kpr8tga,02/13/2014,MALE,36,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,2563260
x34xs7b4dt,01/08/2014,FEMALE,28,basic,en,direct,direct,untracked,Web,Other/Unknown,-unknown-,NDF,5627925
x3e891e6mn,02/13/2014,FEMALE,31,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR,2012564
x3ikdww5xo,02/14/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,2480562
x3uhfackq0,02/15/2014,-unknown-,33,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,12260884
x3vqolajhc,01/09/2014,MALE,30,facebook,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,594289
x460wcusdg,01/27/2014,MALE,43,facebook,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,2101507
x46e52jahw,01/29/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,1455383
x471c2nnkp,02/13/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,266969
x498mt0apd,01/08/2014,-unknown-,24,basic,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,US,2060726
x4e79r1uxm,01/13/2014,FEMALE,54,facebook,en,sem-brand,google,untracked,Web,iPad,Mobile Safari,NDF,74697
x4hjz8oaog,01/13/2014,-unknown-,30,basic,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,464813
x4kyc7pj0f,01/02/2014,-unknown-,54,basic,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US,825626
x4nz50zc1l,01/20/2014,MALE,26,facebook,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF,127924
x4p32sy27g,01/21/2014,-unknown-,31,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,250436
x4qic3qqdf,01/02/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,2439406
x4uhhhlom3,01/23/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,GB,391654
x58olo28zu,02/06/2014,FEMALE,33,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,2758892
x5azcmf2ll,01/07/2014,FEMALE,54,facebook,en,other,other,linked,Web,Windows Desktop,Chrome,NDF,25554
x5cjccobfk,01/29/2014,MALE,28,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,1641889
x5d40y1bps,01/16/2014,FEMALE,24,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,FR,
x5gxdgu3dl,01/15/2014,FEMALE,65,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF,3508206
x5mn5bz39f,01/18/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,12837
x5o3yxsc4e,01/05/2014,FEMALE,35,facebook,it,api,other,untracked,iOS,Windows Desktop,IE,FR,702
x5rk5rlckj,01/11/2014,-unknown-,27,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,1776941
x5s07nj77i,01/29/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,291166
x5sspydnw7,01/15/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF,53945
x5vyro0g96,01/27/2014,MALE,30,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,6839506
x5xif6xdzu,02/01/2014,FEMALE,36,facebook,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,45891
x60di7insh,01/20/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,711566
x615kk489u,01/27/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,1549639
x63a8engcy,02/01/2014,MALE,28,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,83278
x63cd9dih7,02/05/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,other,515640
x68nx07deq,01/04/2014,MALE,33,basic,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,US,857540
x69c98v6aw,02/12/2014,FEMALE,21,facebook,en,sem-brand,google,omg,Web,Mac Desktop,Safari,DE,450935
x6dvwnmioe,01/26/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,iPad,Mobile Safari,NDF,698664
x6gk2znx96,01/20/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,2332021
x6icfatdhc,01/04/2014,FEMALE,34,facebook,en,sem-brand,google,omg,Web,Windows Desktop,IE,US,75989
x6mremt52g,01/14/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF,5537
x6n29tczjj,02/11/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,409681
x6nk3qgk4b,01/07/2014,FEMALE,25,facebook,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,287134
x6rpdoa6d6,01/12/2014,-unknown-,36.5,basic,en,sem-non-brand,bing,omg,Web,Windows Desktop,Chrome,GB,4196687
x6sfql19p9,01/29/2014,-unknown-,36.5,basic,zh,content,google,omg,Web,Windows Desktop,Chrome,NDF,385690
x6shvycsnc,01/06/2014,MALE,45,facebook,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,487
x6vdji0bjp,01/10/2014,FEMALE,30,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,1480354
x776qrfaym,01/14/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPad,Mobile Safari,NDF,1067000
x77pta62at,01/20/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,2937555
x7bjj5omdl,01/10/2014,MALE,33,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other,45927
x7fgqk5gpg,01/03/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,1102837
x7jo7i32qq,01/08/2014,-unknown-,31,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,1981060
x7lkfl9qs3,01/18/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,1736897
x7m6piagoz,01/22/2014,MALE,62,facebook,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,227938
x7ngkulhun,01/08/2014,FEMALE,22,facebook,en,content,google,omg,Web,Mac Desktop,Chrome,NDF,297831
x7qyra19q3,01/26/2014,MALE,25,facebook,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,2021831
x7zjlaxj2b,02/11/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,581589
x81f4d8p9i,01/11/2014,MALE,24,facebook,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,1557034
x874nt08b7,01/23/2014,-unknown-,36.5,basic,en,content,google,omg,Web,Windows Desktop,IE,NDF,331345
x87qzaqg0i,01/26/2014,FEMALE,45,facebook,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF,1959975
x8cpi8ovta,01/11/2014,MALE,31,basic,en,direct,direct,untracked,iOS,iPad,-unknown-,US,5343476
x8d5lg6k0m,01/15/2014,-unknown-,39,basic,en,direct,direct,untracked,Moweb,Android Phone,Android Browser,NDF,305564
x8wsksei0k,02/07/2014,MALE,20,facebook,pt,seo,google,linked,Web,Windows Desktop,Chrome,NDF,1607900
x9041dfqiy,02/02/2014,MALE,34,facebook,en,seo,google,linked,Web,Windows Desktop,Chrome,FR,10228321
x90rhcs8o0,02/07/2014,FEMALE,22,basic,en,seo,facebook,linked,Web,Mac Desktop,Chrome,NDF,5048878
x917tz1pqz,02/12/2014,FEMALE,25,facebook,zh,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF,492739
x923e5hpe8,01/11/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,1349688
x962s87jpq,01/23/2014,FEMALE,31,facebook,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,NDF,1100922
x977kd4z7c,01/14/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,16311
x9aumvdbdv,01/03/2014,FEMALE,29,facebook,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,NDF,799758
x9ghniaxvn,02/10/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,2602733
x9hlotliyw,02/05/2014,-unknown-,36.5,basic,en,content,google,linked,Web,Mac Desktop,Safari,NDF,4724312
x9inkdkfx3,01/30/2014,MALE,40,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,247259
x9iyxf9trw,02/14/2014,MALE,28,facebook,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,1177795
x9j34oozno,02/13/2014,-unknown-,36.5,basic,en,seo,facebook,untracked,Web,Windows Desktop,Chrome,NDF,252709
x9j3w74nnt,01/21/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,1564027
x9mksoyqug,01/21/2014,MALE,19,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,63747
x9qwrej5vk,02/12/2014,FEMALE,27,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,7755976
x9r2i8fp1i,01/29/2014,FEMALE,27,basic,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,NL,2647228
x9uzvkjxq8,02/04/2014,MALE,59,facebook,en,content,google,omg,Web,Windows Desktop,IE,NDF,229491
xa5tn5b7mc,02/03/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,380427
xa7xl5cx97,02/06/2014,FEMALE,27,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,862833
xabqmy027t,02/10/2014,-unknown-,36.5,basic,ru,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF,1868334
xaemavj021,01/31/2014,-unknown-,36.5,basic,en,direct,direct,product,Web,Mac Desktop,Chrome,US,2270477
xaf5m6eh6d,01/18/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,218570
xafecg1wq7,01/15/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF,2634351
xam235akxt,02/02/2014,FEMALE,26,facebook,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,340017
xan1qlmdj9,02/06/2014,FEMALE,37,basic,en,direct,direct,omg,Web,Windows Desktop,Firefox,US,1170370
xapydxrdua,01/06/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,135288
xasi40dkiw,01/30/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,800823
xaue0yu5p7,01/18/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,1026530
xavan9nwpw,01/19/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Android Tablet,IE,US,1487017
xax7pcm7pu,02/13/2014,MALE,45,facebook,es,content,google,omg,Web,Windows Desktop,Chrome,NDF,25291
xb73mqqi1g,01/29/2014,-unknown-,37,basic,en,direct,direct,tracked-other,Web,Desktop (Other),Firefox,GB,3273842
xb9108ha0y,02/03/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,771175
xbcm6to3ic,02/05/2014,FEMALE,25,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,2467928
xbgod2vdlc,01/16/2014,-unknown-,36.5,basic,en,content,google,omg,Web,Mac Desktop,Firefox,NDF,302254
xbky630ulm,01/02/2014,-unknown-,89,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,1586567
xbnxxh804a,01/02/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,634636
xbpum4anhd,02/15/2014,FEMALE,61,basic,en,seo,google,linked,Web,Mac Desktop,Chrome,US,598123
xbq0j2dp9t,02/06/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,197504
xbv7y5sv3k,01/05/2014,FEMALE,29,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,773635
xbwsfti2wo,01/04/2014,MALE,27,facebook,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF,510684
xbyg4feomn,02/07/2014,FEMALE,28,facebook,en,sem-brand,google,linked,Web,Mac Desktop,Safari,NDF,672761
xc2b15viqn,02/04/2014,-unknown-,36.5,basic,en,direct,direct,tracked-other,Web,Windows Desktop,Chrome,NDF,2706
xcbi3btmys,01/18/2014,-unknown-,36.5,basic,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF,7020101
xcc8xplwiz,02/04/2014,FEMALE,51,basic,en,sem-brand,google,omg,Web,Windows Desktop,IE,US,614263
xcen8qrglc,01/02/2014,MALE,39,facebook,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,454004
xcewcfblgo,01/11/2014,FEMALE,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,229198
xchatjdclm,01/29/2014,FEMALE,31,facebook,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,2505548
xcliy596ys,01/09/2014,MALE,55,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF,1319641
xcsqzb1k55,01/31/2014,FEMALE,25,basic,en,other,other,linked,Web,Mac Desktop,Chrome,NDF,4486674
xcuzirhywb,02/07/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,1394795
xcz0srifbu,02/13/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,1772315
xd32xt1efz,02/02/2014,MALE,37,facebook,en,api,other,omg,iOS,Mac Desktop,Chrome,US,423
xd3s8nx5go,01/20/2014,FEMALE,25,facebook,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,22207
xd74zjrjn6,01/09/2014,MALE,34,facebook,en,direct,direct,tracked-other,Web,Windows Desktop,Chrome,NDF,442141
xdeg90odu7,01/07/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,GB,3117598
xdhsbagf5z,02/12/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,1021389
xdie7i33ik,02/05/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,1826874
xdkv1fvb17,02/10/2014,FEMALE,46,facebook,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US,1090612
xdlmrhcgz6,02/13/2014,FEMALE,33,basic,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF,2034817
xdp6xdx6ij,01/28/2014,-unknown-,36.5,basic,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF,656872
xdu6es53qi,01/13/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF,138305
xdwogk2q7y,01/28/2014,MALE,57,facebook,en,content,google,omg,Web,Windows Desktop,Opera,NDF,1215
xecxkk0z5l,02/14/2014,MALE,33,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,280716
xee79dpbvu,01/07/2014,FEMALE,29,basic,en,direct,direct,linked,Web,iPhone,Mobile Safari,US,1525371
xeer8fo0l4,01/29/2014,MALE,31,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,780
xekonuja91,01/30/2014,-unknown-,36.5,basic,en,content,google,omg,Web,Windows Desktop,Chrome,NDF,215328
xeqsvklbqm,01/11/2014,MALE,42,facebook,en,content,google,omg,Web,Mac Desktop,Chrome,NDF,291698
xerlbai1zz,02/04/2014,FEMALE,36.5,facebook,en,api,other,untracked,Moweb,iPhone,Mobile Safari,NDF,205816
xes0r00pa2,01/21/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,Windows Desktop,Firefox,NDF,1297438
xey29rymlj,01/03/2014,FEMALE,28,facebook,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,956766
xf6l4fsthr,01/10/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF,609827
xfb2jzdz6v,01/13/2014,MALE,40,facebook,ru,api,other,linked,iOS,Windows Desktop,IE,ES,623275
xfdinldbvg,01/10/2014,FEMALE,52,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,971000
xfe62pdld4,02/04/2014,FEMALE,24,facebook,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,398436
xfi6czhyrb,01/08/2014,-unknown-,51,basic,zh,content,gsp,omg,Web,Windows Desktop,Chrome,NDF,51109
xfj18u6ilp,02/05/2014,-unknown-,36.5,basic,en,direct,direct,product,Web,Windows Desktop,Chrome,NDF,3610325
xfkba43vl9,01/21/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,290349
xfnr3fxd6d,01/12/2014,FEMALE,26,facebook,en,api,other,linked,iOS,Windows Desktop,Chrome,US,249
xfnw9v4buw,01/14/2014,-unknown-,35,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,779712
xfpn2xw6b6,01/06/2014,MALE,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,500275
xfpy4s5ejp,01/28/2014,FEMALE,50,facebook,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,4714749
xft8nyld5s,01/28/2014,-unknown-,20,basic,it,direct,direct,linked,Web,Mac Desktop,Chrome,IT,1536659
xfwu0krlcq,02/01/2014,-unknown-,36.5,basic,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF,913
xfwx9brelo,02/05/2014,FEMALE,28,basic,en,direct,direct,untracked,iOS,Mac Desktop,Chrome,NDF,1312545
xfz96k46mi,01/15/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,699589
xfzo7oy61k,01/03/2014,-unknown-,36.5,basic,en,direct,direct,linked,iOS,iPhone,Mobile Safari,NDF,1010849
xfzss12qhz,01/04/2014,-unknown-,34,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR,665769
xg2m2lrou4,01/07/2014,MALE,49,basic,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,US,6010073
xg2s64ayd9,02/06/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF,1596290
xg916i28na,01/15/2014,FEMALE,33,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,529092
xgg68dos8b,01/01/2014,-unknown-,36.5,basic,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,NDF,472893
xgmh60rdp6,01/31/2014,MALE,28,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,other,966309
xgnf1mu4g1,02/05/2014,FEMALE,29,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,5694955
xgqp1jsck4,01/21/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,1537279
xgsy1z65gw,01/30/2014,MALE,35,facebook,en,direct,direct,omg,Web,Windows Desktop,Firefox,NDF,383996
xgub1fdham,01/15/2014,-unknown-,44,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,1759163
xgxkf4rs2d,01/04/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,1743297
xgz6tij577,01/11/2014,FEMALE,73,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,
xgzvgnb4jf,01/16/2014,-unknown-,41,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,3745866
xh1ohrp8ie,02/01/2014,MALE,34,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other,4562
xh3ss2wt3k,01/21/2014,MALE,54,facebook,en,sem-brand,google,omg,Web,Mac Desktop,Safari,IT,1361384
xh61li4197,01/14/2014,FEMALE,51,facebook,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,PT,526478
xh6o3evyn9,02/09/2014,MALE,29,facebook,en,sem-brand,google,linked,Web,Windows Desktop,Firefox,NDF,19413
xhdec3keif,01/28/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,275112
xhhm8sdj7x,01/27/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,448349
xhkqj3nrju,02/01/2014,MALE,32,basic,en,direct,direct,product,Web,Windows Desktop,Chrome,US,735
xhm0u1w81e,01/04/2014,MALE,32,facebook,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,391672
xhsnjg4ybt,01/17/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,1790038
xi1t4bs4hn,02/04/2014,FEMALE,42,facebook,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,979950
xibsyaebp3,01/26/2014,FEMALE,22,facebook,en,other,padmapper,omg,Web,Mac Desktop,Safari,US,7224269
xicwkm1a33,01/04/2014,FEMALE,31,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,other,881002
xidx8yok81,02/15/2014,FEMALE,37,basic,en,sem-brand,google,untracked,Web,iPad,Mobile Safari,NDF,2406999
xihm4354wr,01/07/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF,1858
xiv93o8xvv,01/18/2014,FEMALE,31,facebook,en,direct,direct,linked,Web,iPad,Mobile Safari,US,196855
xixix6l03n,02/03/2014,FEMALE,27,facebook,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,other,1225057
xj1k7e3cfh,01/28/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,3201325
xj21i4z3xc,02/02/2014,-unknown-,36.5,basic,en,seo,google,untracked,Web,Mac Desktop,Chrome,NDF,754146
xja135ytsk,01/15/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,IT,23312
xjb7y4yfz4,01/07/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Android Phone,Android Browser,NDF,439408
xjiyoeamrk,01/12/2014,MALE,46,basic,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF,8803
xjns6iy64h,01/23/2014,FEMALE,32,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,1088041
xjqgwyfdjw,01/31/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,US,986892
xjt76a5trr,02/16/2014,MALE,24,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,3817466
xk75user5i,01/29/2014,FEMALE,38,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,5307737
xka9h8yzr5,01/09/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,38123
xkahmtfbtv,01/24/2014,MALE,40,facebook,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,1554735
xkazappoed,02/04/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,251820
xkcpt8ez2j,01/03/2014,-unknown-,36.5,basic,en,sem-non-brand,bing,omg,Web,Windows Desktop,IE,NDF,4928893
xkuuum5nl0,01/17/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,1035285
xkvxvwea25,01/28/2014,-unknown-,28,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,149839
xkz7tzw87a,01/22/2014,FEMALE,25,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,FR,2271999
xkzuxf62y1,01/17/2014,-unknown-,36.5,basic,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,US,6056297
xkzw1mkhhh,01/19/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,728354
xlchia8nf4,01/20/2014,MALE,25,facebook,en,api,other,omg,iOS,Windows Desktop,Chrome,NDF,548
xlnmv5tsot,01/24/2014,MALE,29,facebook,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,1034462
xlpctw06nx,01/21/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,501561
xlr7ybosmp,02/09/2014,-unknown-,36.5,basic,zh,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,1242934
xlrhil2fxk,01/15/2014,MALE,31,facebook,en,content,google,omg,Web,Mac Desktop,Safari,NDF,372841
xltmlcuzlk,01/09/2014,MALE,36,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,555727
xluidwdurp,01/31/2014,FEMALE,43,facebook,en,api,other,linked,iOS,Mac Desktop,Safari,US,86
xlyir4d1lw,02/15/2014,FEMALE,29,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,2560273
xmms1awq8p,01/17/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,415773
xmo9s8ed39,01/24/2014,FEMALE,32,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,2746819
xmoe6hueb1,01/18/2014,FEMALE,46,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,other,267542
xmysyr1pbq,01/03/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF,3461
xmz2av842z,02/17/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,3671907
xn3a8zm3v4,01/08/2014,MALE,27,facebook,en,sem-brand,google,omg,Web,Windows Desktop,IE,US,2189130
xn3kwhgmzb,01/18/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Moweb,Mac Desktop,Safari,NDF,
xncrbuhodk,02/10/2014,FEMALE,56,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,other,382
xng38uu0sn,01/14/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,US,2955186
xng72xc2qe,01/06/2014,-unknown-,34,basic,en,other,other,untracked,Web,Mac Desktop,Chrome,US,1884387
